col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,area_code_408,area_code_415,area_code_510,churn
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4734299516908212,0.0,0.0,0.0,0.6199312714776632,0.5288461538461539,0.6200202224469161,0.569264868858515,0.691588785046729,0.568883094306823,0.770880361173815,0.5981308411214952,0.7709030100334447,0.4492753623188406,0.30000000000000004,0.4489247311827957,0.6666666666666666,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5458937198067633,0.0,0.0,0.0,0.46426116838487963,0.35576923076923084,0.4643073811931243,0.5038788326560769,0.3644859813084112,0.5036940460669274,0.4198645598194132,0.7289719626168223,0.41973244147157196,0.2898550724637682,0.8,0.2903225806451613,0.3333333333333333,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6147766323024055,0.3653846153846154,0.6149646107178969,0.51865533801256,0.2803738317757009,0.518470230334637,0.7106847253574117,0.514018691588785,0.7107023411371238,0.16666666666666666,0.4,0.16666666666666669,0.3333333333333333,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40579710144927533,0.0,1.0,0.675,0.5563573883161512,0.8750000000000001,0.5565217391304348,0.8001477650535648,0.40186915887850466,0.8000869187309865,0.08126410835214448,0.27102803738317754,0.08110367892976583,0.7536231884057971,0.4,0.7553763440860217,0.3333333333333333,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5893719806763285,0.0,0.0,0.0,0.3625429553264605,0.5576923076923078,0.3625884732052579,0.3302548947173993,0.5046728971962615,0.3298565840938723,0.49943566591422117,0.38317757009345793,0.49916387959866215,0.6594202898550725,0.1,0.6612903225806452,0.6666666666666666,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36714975845410625,0.0,0.0,0.0,0.30790378006872854,0.42307692307692313,0.3079878665318504,0.5563354266715923,0.7850467289719625,0.5562798783137766,0.653122648607976,0.8037383177570092,0.653010033444816,0.7463768115942029,0.30000000000000004,0.7473118279569895,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,1.0,1.0,0.9500000000000001,0.6570446735395188,0.6634615384615384,0.6572295247724974,0.20428518655338015,0.7009345794392523,0.20425901781833983,0.47215951843491344,0.7383177570093458,0.47157190635451496,0.7681159420289856,0.7000000000000001,0.7688172043010753,0.3333333333333333,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7729468599033816,0.0,0.0,0.0,0.540893470790378,0.6250000000000001,0.5409504550050556,0.02438123383819732,0.37383177570093457,0.02433724467622772,0.515801354401806,0.5700934579439252,0.5158862876254181,0.7246376811594204,0.4,0.7258064516129032,0.3333333333333333,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18840579710144928,0.0,1.0,0.775,0.6536082474226803,0.20192307692307698,0.6537917087967645,0.25932766900628,0.3177570093457944,0.2590178183398522,0.19789315274642588,0.542056074766355,0.1973244147157191,0.2971014492753623,0.5,0.29838709677419356,0.3333333333333333,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4589371980676328,0.0,0.0,0.0,0.6298969072164948,0.6923076923076924,0.6301314459049545,0.27816771333579615,0.5794392523364487,0.2781399391568883,0.601956358164033,0.6074766355140186,0.6020066889632107,0.5942028985507246,0.30000000000000004,0.5940860215053765,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4685990338164251,0.0,1.0,0.525,0.4353951890034363,0.6346153846153847,0.43538928210313443,0.694126339120798,0.3364485981308411,0.6940460669274229,0.34800601956358157,0.42990654205607476,0.34782608695652173,0.07246376811594205,0.8,0.07258064516129031,0.3333333333333333,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318840579710145,0.0,0.0,0.0,0.534020618556701,0.5384615384615384,0.5340748230535896,0.6763945326930182,0.6822429906542056,0.6762277270751847,0.3465011286681716,0.6261682242990654,0.34615384615384615,0.48550724637681164,0.6000000000000001,0.4865591397849463,0.3333333333333333,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5700483091787439,0.0,0.0,0.0,0.009965635738831607,0.5192307692307693,0.009908998988877676,0.4359069080162543,0.6355140186915889,0.4358974358974359,0.46726862302483074,0.5046728971962615,0.46739130434782616,0.3550724637681161,0.5,0.35483870967741943,0.6666666666666666,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3623188405797101,0.0,1.0,0.65,0.6189003436426116,0.5961538461538461,0.6190091001011122,0.5205024011821204,0.37383177570093457,0.5202086049543677,0.2516930022573364,0.8785046728971961,0.2516722408026756,0.3405797101449275,0.2,0.34139784946236557,0.3333333333333333,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47826086956521735,0.0,0.0,0.0,0.7632302405498282,0.6826923076923078,0.7633973710819009,0.615072035463613,0.4766355140186915,0.6149500217296828,0.6331828442437923,0.4766355140186915,0.632943143812709,0.6376811594202898,0.5,0.6370967741935485,0.3333333333333333,0.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28502415458937197,0.0,0.0,0.0,0.640893470790378,0.4423076923076923,0.641051567239636,0.9009974141115628,0.23364485981308408,0.9009126466753585,0.6226486079759217,0.4485981308411215,0.6220735785953178,0.48550724637681164,0.5,0.4865591397849463,0.3333333333333333,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.748792270531401,0.0,0.0,0.0,0.4402061855670103,0.6250000000000001,0.44024266936299294,0.7236793498337644,0.40186915887850466,0.7235984354628423,0.5530474040632054,0.4392523364485981,0.552675585284281,0.5434782608695653,0.2,0.543010752688172,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7053140096618357,0.0,0.0,0.0,0.7357388316151202,0.33653846153846156,0.7358948432760364,0.3125230882896196,0.35514018691588783,0.31247283789656677,0.3942814145974417,0.5887850467289719,0.39381270903010035,0.33333333333333337,0.4,0.3333333333333334,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6859903381642511,0.0,0.0,0.0,0.49381443298969063,0.5865384615384616,0.4938321536905965,0.7029922423346879,0.42990654205607476,0.7027379400260756,0.653122648607976,0.8691588785046727,0.653010033444816,0.36956521739130443,0.7000000000000001,0.3709677419354838,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.46376811594202894,0.0,1.0,0.7000000000000001,0.5766323024054982,0.47115384615384615,0.5767441860465117,0.01810121906169196,0.34579439252336447,0.017818339852238185,0.7144469525959369,0.16822429906542052,0.7140468227424749,0.23913043478260873,0.30000000000000004,0.239247311827957,0.3333333333333333,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5942028985507246,0.0,0.0,0.0,0.3738831615120275,0.6923076923076924,0.3739130434782608,0.6147026228297008,0.5981308411214954,0.6145154280747501,0.5515425131677953,0.4205607476635514,0.5510033444816054,0.3188405797101449,0.2,0.31989247311827956,0.3333333333333333,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3381642512077294,1.0,0.0,0.0,0.5209621993127147,0.6346153846153847,0.5211324570273004,0.4961211673439232,0.8691588785046729,0.49587136027813994,0.5221971407072987,0.3177570093457944,0.5217391304347826,0.7536231884057971,0.5,0.7553763440860217,0.3333333333333333,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.251207729468599,0.0,0.0,0.0,0.37560137457044673,0.5192307692307693,0.3757330637007078,0.499815293683044,0.719626168224299,0.4997827031725336,0.41422121896162534,0.1775700934579439,0.41387959866220736,0.3188405797101449,0.4,0.31989247311827956,0.3333333333333333,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5410628019323671,0.0,1.0,0.5,0.4237113402061856,0.33653846153846156,0.42386248736097065,0.3590690801625416,0.08411214953271023,0.35897435897435903,0.7667419112114372,0.5046728971962615,0.766722408026756,0.3840579710144928,0.2,0.3844086021505377,0.3333333333333333,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43961352657004826,0.0,0.0,0.0,0.5415807560137457,0.375,0.5417593528816986,0.47543405984484677,0.7009345794392523,0.47544545849630593,0.24717832957110608,0.308411214953271,0.24665551839464883,0.5289855072463768,0.2,0.5295698924731185,0.3333333333333333,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.608695652173913,0.0,1.0,0.8250000000000001,0.5017182130584192,0.4423076923076923,0.5019211324570273,0.6560768378278538,0.5607476635514017,0.6558018252933506,0.5933032355154252,0.6261682242990654,0.592809364548495,0.2898550724637682,0.2,0.2903225806451613,0.3333333333333333,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5410628019323671,0.0,0.0,0.0,0.6037800687285223,0.5865384615384616,0.6038422649140546,0.4990764684152199,0.3177570093457944,0.4989135158626684,0.39729119638826194,0.4485981308411215,0.3971571906354515,0.4710144927536233,0.4,0.4704301075268818,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429951690821256,0.0,1.0,0.75,0.5130584192439862,0.2692307692307693,0.5132457027300303,0.61100849649058,0.4485981308411215,0.6106040851803564,0.28743416102332575,0.7289719626168223,0.28678929765886296,0.3115942028985508,0.30000000000000004,0.3118279569892473,0.3333333333333333,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4347826086956521,0.0,0.0,0.0,0.7089347079037801,0.548076923076923,0.709201213346815,0.4746952345770227,0.42990654205607476,0.47457627118644075,0.698645598194131,0.21495327102803735,0.6981605351170569,0.30434782608695654,0.30000000000000004,0.30376344086021506,0.3333333333333333,1.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49275362318840576,0.0,1.0,0.775,0.5185567010309278,0.548076923076923,0.5187057633973711,0.4924270410048024,0.7383177570093458,0.4923946110386789,0.2987208427389014,0.5981308411214952,0.29849498327759194,0.8043478260869565,0.4,0.806451612903226,0.6666666666666666,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3443298969072165,0.46153846153846156,0.3443882709807886,0.633912079793129,0.40186915887850466,0.6336375488917863,0.7242287434161023,0.6261682242990654,0.7240802675585285,0.30434782608695654,0.6000000000000001,0.30376344086021506,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8502415458937197,0.0,0.0,0.0,0.48522336769759444,0.6923076923076924,0.48533872598584427,0.3852973771702992,0.40186915887850466,0.3850499782703173,0.49360421369450713,0.5981308411214952,0.49331103678929755,0.8115942028985508,0.4,0.8118279569892475,0.3333333333333333,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5845410628019323,0.0,1.0,0.7250000000000001,0.5529209621993127,0.33653846153846156,0.5530839231547017,0.7532323605467307,0.42990654205607476,0.7531508039982616,0.3773513920240783,0.45794392523364486,0.3770903010033444,0.3623188405797102,0.6000000000000001,0.3629032258064517,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6570048309178743,0.0,0.0,0.0,0.2587628865979381,0.6153846153846155,0.25884732052578363,0.5881049131880312,0.38317757009345793,0.5880052151238592,0.6764484574868322,0.4672897196261681,0.6764214046822743,0.5000000000000001,0.2,0.49999999999999994,0.3333333333333333,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5458937198067633,0.0,0.0,0.0,0.3869415807560137,0.6826923076923078,0.38705763397371085,0.3572220169929812,0.5981308411214954,0.35723598435462844,0.7832957110609481,0.5607476635514017,0.7834448160535118,0.4057971014492754,0.30000000000000004,0.4059139784946237,0.3333333333333333,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13526570048309178,0.0,0.0,0.0,0.5577319587628866,0.3173076923076923,0.5579373104145602,0.3830809013668268,0.5887850467289719,0.382877009995654,0.2441685477802859,0.48598130841121484,0.24414715719063546,0.6739130434782609,0.7000000000000001,0.674731182795699,0.6666666666666666,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22705314009661834,0.0,1.0,0.675,0.36632302405498285,0.5865384615384616,0.36643073811931237,0.592537864794976,0.4392523364485981,0.5923511516731856,0.4010534236267871,0.7102803738317756,0.4005016722408027,0.7101449275362319,0.2,0.7096774193548387,0.3333333333333333,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.714975845410628,0.0,0.0,0.0,0.11890034364261168,0.6634615384615384,0.11890798786653184,0.26597709641669753,0.4953271028037382,0.2659713168187744,0.42889390519187354,0.0654205607476635,0.4289297658862876,0.2101449275362319,0.30000000000000004,0.2096774193548387,0.3333333333333333,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4154589371980676,0.0,0.0,0.0,0.42027491408934714,0.4326923076923077,0.42042467138523765,0.559660140376801,0.19626168224299062,0.559322033898305,0.5854025583145223,0.2897196261682243,0.5852842809364549,0.30434782608695654,0.6000000000000001,0.30376344086021506,0.3333333333333333,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7777777777777777,0.0,1.0,0.0,0.6542955326460481,0.47115384615384615,0.6543983822042466,0.45770225341706694,0.34579439252336447,0.4576271186440678,0.7031602708803611,0.14018691588785043,0.7031772575250836,0.6304347826086957,0.2,0.631720430107527,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5893719806763285,0.0,0.0,0.0,0.4281786941580755,0.4423076923076923,0.4283114256825076,0.6549685999261176,0.6728971962616823,0.6549326379834854,0.5067720090293454,0.6915887850467288,0.5066889632107023,0.22463768115942032,0.1,0.22580645161290325,0.3333333333333333,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.27053140096618356,0.0,0.0,0.0,0.4532646048109965,0.6346153846153847,0.45338725985844286,0.04617657923901,0.6728971962616823,0.04606692742285967,0.7238525206922499,0.2897196261682243,0.7232441471571905,0.5434782608695653,0.30000000000000004,0.543010752688172,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32850241545893716,0.0,1.0,0.925,0.4140893470790378,0.48076923076923084,0.41415571284125385,0.28851126708533437,0.542056074766355,0.288135593220339,0.2859292701279157,0.6635514018691588,0.2859531772575251,0.18115942028985513,0.4,0.18010752688172044,0.3333333333333333,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8164251207729468,0.0,1.0,0.0,0.5670103092783505,0.6826923076923078,0.5672396359959555,0.2611747321758404,0.40186915887850466,0.26119078661451545,0.4398043641835967,0.02803738317757004,0.43979933110367897,0.5434782608695653,0.30000000000000004,0.543010752688172,0.3333333333333333,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6714975845410628,0.0,0.0,0.0,0.7920962199312714,0.5,0.7923154701718907,0.3077207240487625,0.3925233644859813,0.3076923076923077,0.6772009029345372,0.4485981308411215,0.677257525083612,0.5289855072463768,0.30000000000000004,0.5295698924731185,0.3333333333333333,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.31400966183574874,0.0,1.0,0.8250000000000001,0.18659793814432987,0.5384615384615384,0.18665318503538927,0.16734392316217214,0.4392523364485981,0.16731855714906563,0.39503386004514673,0.5700934579439252,0.3946488294314381,0.2681159420289855,0.9,0.2688172043010753,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.0,0.0,0.4855670103092784,0.3942307692307693,0.48574317492416585,0.7757665312153678,0.6728971962616823,0.7757496740547589,0.5978179082016554,0.21495327102803735,0.5978260869565217,0.6521739130434784,0.4,0.653225806451613,0.3333333333333333,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.608695652173913,1.0,0.0,0.0,0.7137457044673539,0.5192307692307693,0.7138523761375126,0.5977096416697452,0.308411214953271,0.5975662755323772,0.6933784800601956,0.4672897196261681,0.6931438127090301,0.7608695652173914,0.5,0.7607526881720432,0.6666666666666666,0.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3381642512077294,0.0,1.0,0.0,0.47938144329896903,0.7115384615384616,0.47947421638018195,0.3852973771702992,0.35514018691588783,0.3850499782703173,0.24228743416102333,0.6915887850467288,0.24163879598662213,0.3188405797101449,0.4,0.31989247311827956,0.3333333333333333,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3429951690821256,0.0,1.0,0.525,0.3560137457044673,0.6250000000000001,0.35611729019211324,0.7233099371998524,0.3364485981308411,0.7231638418079096,0.2547027840481565,0.6728971962616821,0.2541806020066889,0.34782608695652173,0.2,0.34677419354838707,0.6666666666666666,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478260869565217,0.0,0.0,0.0,0.756701030927835,0.3076923076923077,0.7569261880687562,0.09567787218322868,0.29906542056074764,0.09561060408518035,0.3224228743416102,0.13084112149532706,0.32190635451505023,0.5217391304347826,0.8,0.521505376344086,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6521739130434782,0.0,0.0,0.0,0.23092783505154638,0.548076923076923,0.23094034378159753,0.5116364979682306,0.48598130841121484,0.5115167318557149,0.2577125658389766,0.6822429906542056,0.2575250836120401,0.4347826086956522,0.6000000000000001,0.43548387096774194,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4975845410628019,0.0,0.0,0.0,0.5123711340206185,0.8173076923076924,0.5124368048533873,0.20834872552641306,0.4766355140186915,0.2081703607127336,0.5545522949586155,0.6168224299065419,0.5543478260869565,0.6739130434782609,0.2,0.674731182795699,0.3333333333333333,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429951690821256,0.0,0.0,0.0,0.2745704467353952,0.7115384615384616,0.2746208291203235,0.2342076099002586,1.0,0.2338113863537592,0.6975169300225733,0.5887850467289719,0.6973244147157192,0.48550724637681164,0.5,0.4865591397849463,0.6666666666666666,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8647342995169082,0.0,0.0,0.0,0.35910652920962194,0.46153846153846156,0.3591506572295248,0.5932766900628003,0.15887850467289716,0.5932203389830509,0.38788562829194884,0.6728971962616821,0.38795986622073586,0.8913043478260869,0.5,0.8924731182795702,0.6666666666666666,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5169082125603864,0.0,0.0,0.0,0.6223367697594501,0.28846153846153844,0.6224469160768453,0.4839305504248247,0.6728971962616823,0.48370273794002616,0.47667419112114373,0.1775700934579439,0.4765886287625418,0.014492753623188387,0.5,0.013440860215053752,0.3333333333333333,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6570048309178743,0.0,0.0,0.0,0.37800687285223367,0.6826923076923078,0.378159757330637,0.3804950129294423,0.3925233644859813,0.3802694480660582,0.4040632054176072,0.2803738317757009,0.40384615384615385,0.19565217391304343,0.4,0.19623655913978494,0.3333333333333333,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5797101449275361,0.0,0.0,0.0,0.4618556701030928,0.7692307692307693,0.4618806875631952,0.22016992981159958,0.48598130841121484,0.21990438939591478,0.7471783295711062,0.5514018691588785,0.7466555183946489,0.5000000000000001,0.7000000000000001,0.49999999999999994,0.6666666666666666,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,1.0,1.0,0.9750000000000001,0.4099656357388316,0.5576923076923078,0.4101112234580384,0.21795345400812707,0.5981308411214954,0.21773142112125166,0.1884875846501129,0.5327102803738317,0.18812709030100333,0.42028985507246375,0.6000000000000001,0.41935483870967744,0.3333333333333333,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2608695652173913,0.0,1.0,0.9750000000000001,0.3601374570446736,0.5096153846153847,0.3601617795753286,0.4211304026597711,0.6542056074766356,0.42112125162972625,0.672686230248307,0.542056074766355,0.6722408026755853,0.3405797101449275,0.1,0.34139784946236557,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28985507246376807,0.0,0.0,0.0,0.6288659793814433,0.6538461538461539,0.6291203235591506,0.7173993350572591,0.5700934579439252,0.7170795306388527,0.536869826937547,0.4953271028037382,0.536789297658863,0.3840579710144928,0.30000000000000004,0.3844086021505377,0.3333333333333333,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7584541062801932,0.0,0.0,0.0,0.2189003436426117,0.375,0.21880687563195148,0.495012929442187,0.22429906542056072,0.49500217296827465,0.6708051166290444,0.4953271028037382,0.6705685618729097,0.6956521739130436,0.5,0.696236559139785,0.6666666666666666,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3719806763285024,0.0,0.0,0.0,0.25773195876288657,0.548076923076923,0.2578361981799798,0.8193572220169932,0.40186915887850466,0.8192090395480227,0.6768246802106848,0.6261682242990654,0.6764214046822743,0.10869565217391305,0.9,0.10752688172043012,0.3333333333333333,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29951690821256033,0.0,0.0,0.0,0.2680412371134021,0.451923076923077,0.26814964610717895,0.5426671592168453,0.18691588785046725,0.5423728813559322,0.6012039127163281,0.4672897196261681,0.6011705685618729,0.5579710144927537,0.8,0.5591397849462367,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.057971014492753624,0.0,0.0,0.0,0.38453608247422677,0.25,0.38463094034378165,0.3110454377539712,0.4205607476635514,0.3107344632768362,0.5605718585402558,0.4672897196261681,0.560200668896321,0.5724637681159421,0.30000000000000004,0.5725806451612903,0.3333333333333333,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7681159420289855,0.0,0.0,0.0,0.21649484536082472,0.6250000000000001,0.21658240647118296,0.7528629479128188,0.20560747663551399,0.7527162103433289,0.7057938299473289,0.1495327102803738,0.705685618729097,0.7101449275362319,0.4,0.7096774193548387,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4347826086956521,0.0,0.0,0.0,0.8756013745704467,0.24038461538461542,0.8758341759352881,0.4266715921684523,0.3644859813084112,0.4263363754889178,0.4477050413844996,0.4485981308411215,0.44732441471571904,0.21739130434782614,0.7000000000000001,0.217741935483871,0.3333333333333333,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5555555555555555,0.0,1.0,0.675,0.5848797250859106,0.673076923076923,0.5850353892821031,0.5360177318064279,0.411214953271028,0.5358539765319427,0.54627539503386,0.19626168224299062,0.5459866220735786,0.26086956521739135,0.2,0.26075268817204295,0.6666666666666666,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6859903381642511,0.0,0.0,0.0,0.6,0.7596153846153847,0.6002022244691607,0.15441448097524937,0.308411214953271,0.15428074750108645,0.4209932279909706,0.411214953271028,0.4205685618729097,0.7681159420289856,0.6000000000000001,0.7688172043010753,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9613526570048309,1.0,1.0,0.7250000000000001,0.19828178694158075,0.451923076923077,0.19817997977755306,0.5012929442186923,0.5046728971962615,0.5010864841373316,0.19337848006019565,0.4953271028037382,0.19314381270903014,0.16666666666666666,0.1,0.16666666666666669,0.3333333333333333,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35265700483091783,0.0,0.0,0.0,0.9058419243986255,0.6153846153846155,0.9061678463094035,0.5060953084595494,0.4953271028037382,0.5058670143415905,0.5530474040632054,0.3925233644859813,0.552675585284281,0.4565217391304348,0.4,0.45698924731182805,0.6666666666666666,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6570048309178743,0.0,0.0,0.0,0.27835051546391754,0.5096153846153847,0.2784630940343782,0.5980790543036573,0.3177570093457944,0.5980008691873099,0.41911211437170803,0.719626168224299,0.4188963210702341,0.7391304347826088,0.4,0.739247311827957,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,1.0,0.525,0.34261168384879725,0.548076923076923,0.34256825075834174,0.3627632065016624,0.7570093457943925,0.3624511082138201,0.4473288186606471,0.411214953271028,0.44732441471571904,0.6086956521739132,0.2,0.610215053763441,0.3333333333333333,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42028985507246375,0.0,0.0,0.0,0.1759450171821306,0.6153846153846155,0.17593528816986856,0.5810860731437015,0.21495327102803735,0.5810517166449369,0.46237772761474794,0.27102803738317754,0.4623745819397993,0.5942028985507246,0.30000000000000004,0.5940860215053765,0.3333333333333333,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6328502415458936,1.0,1.0,0.525,0.6491408934707904,0.3942307692307693,0.6493427704752275,0.47617288511267086,0.542056074766355,0.47588005215123863,0.5963130173062453,0.3644859813084112,0.5961538461538461,0.3115942028985508,0.5,0.3118279569892473,1.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.8147766323024055,0.7884615384615384,0.8149646107178969,0.33875138529737725,0.7850467289719625,0.338548457192525,0.25808878856282924,0.5794392523364484,0.2575250836120401,0.5942028985507246,0.9,0.5940860215053765,0.6666666666666666,0.0,1.0,0.0,0.0
